,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
3641,Pit Below Balcony,FalleN,0,0,0,0,0,0,T,85
3642,CT Boost,FalleN,0,0,0,16,0,16,CT,85
3643,CT Boost,FalleN,0,0,0,0,0,0,T,85
3644,Arch Side CT Corner Peeking Towards Top Mid,FalleN,0,0,0,0,0,0,CT,85
3645,Arch Side CT Corner Peeking Towards Top Mid,FalleN,0,1,-1,0,100,-100,T,85
3646,Boiler Peek to Mid,FalleN,0,0,0,0,0,0,CT,85
3647,Boiler Peek to Mid,FalleN,0,1,-1,22,100,-78,T,85
3648,Quad Box,FalleN,0,1,-1,0,76,-76,CT,85
3649,Quad Box,FalleN,0,0,0,0,0,0,T,85
3650,Outside Library,FalleN,2,0,2,270,0,270,CT,85
3651,Outside Library,FalleN,0,0,0,0,0,0,T,85
3652,Chokepoint Entering B,FalleN,2,1,1,177,106,71,CT,85
3653,Chokepoint Entering B,FalleN,4,0,4,322,28,294,T,85
3654,CT Outside Kitchen,FalleN,0,0,0,0,0,0,CT,85
3655,CT Outside Kitchen,FalleN,0,0,0,0,0,0,T,85
3656,Boiler Room,FalleN,0,0,0,0,0,0,CT,85
3657,Boiler Room,FalleN,0,0,0,0,0,0,T,85
3658,Back Alley,FalleN,0,0,0,0,0,0,CT,85
3659,Back Alley,FalleN,0,1,-1,0,100,-100,T,85
3660,Lane Behind Pillar,FalleN,0,0,0,0,0,0,CT,85
3661,Lane Behind Pillar,FalleN,0,0,0,0,0,0,T,85
3662,CT Banana Sandbags Right Corner,FalleN,0,0,0,0,1,-1,CT,85
3663,CT Banana Sandbags Right Corner,FalleN,0,0,0,0,0,0,T,85
3664,Front Coffins,FalleN,0,0,0,0,0,0,CT,85
3665,Front Coffins,FalleN,0,0,0,0,0,0,T,85
3666,A Site Behind Default Boxes,FalleN,0,0,0,0,0,0,CT,85
3667,A Site Behind Default Boxes,FalleN,0,1,-1,97,100,-3,T,85
3668,Boiler Side Stairs,FalleN,1,1,0,89,100,-11,CT,85
3669,Boiler Side Stairs,FalleN,0,0,0,0,0,0,T,85
3670,Top Coffins,FalleN,0,0,0,66,15,51,CT,85
3671,Top Coffins,FalleN,0,0,0,0,0,0,T,85
3672,Graveyard Stairs,FalleN,0,0,0,0,0,0,CT,85
3673,Graveyard Stairs,FalleN,0,0,0,95,0,95,T,85
3674,Lane Side,Twistzz,0,0,0,41,0,41,CT,74
3675,Lane Side,Twistzz,3,2,1,270,226,44,T,74
3676,Top Balcony ,Twistzz,1,0,1,168,0,168,CT,74
3677,Top Balcony ,Twistzz,1,3,-2,217,289,-72,T,74
3678,Top Mid Lane Side ,Twistzz,0,0,0,19,3,16,CT,74
3679,Top Mid Lane Side ,Twistzz,4,2,2,452,325,127,T,74
3680,Top Mid Arch Side,Twistzz,0,0,0,59,150,-91,CT,74
3681,Top Mid Arch Side,Twistzz,2,2,0,131,101,30,T,74
3682,Behind Coffins Playing the B Site Cross,Twistzz,1,1,0,39,100,-61,CT,74
3683,Behind Coffins Playing the B Site Cross,Twistzz,0,1,-1,0,44,-44,T,74
3684,A Bombsite Back Site,Twistzz,0,0,0,0,0,0,CT,74
3685,A Bombsite Back Site,Twistzz,1,1,0,26,75,-49,T,74
3686,1st Oranges,Twistzz,0,0,0,0,0,0,CT,74
3687,1st Oranges,Twistzz,1,0,1,100,0,100,T,74
3688,Middle,Twistzz,0,1,-1,0,100,-100,CT,74
3689,Middle,Twistzz,1,0,1,172,22,150,T,74
3690,A Site,Twistzz,1,2,-1,144,287,-143,CT,74
3691,A Site,Twistzz,0,0,0,0,0,0,T,74
3692,Apartments,Twistzz,0,0,0,0,0,0,CT,74
3693,Apartments,Twistzz,0,1,-1,12,100,-88,T,74
3694,Top Mid Chokepoint,Twistzz,0,0,0,39,0,39,CT,74
3695,Top Mid Chokepoint,Twistzz,0,1,-1,30,199,-169,T,74
3696,Arch Side,Twistzz,1,1,0,223,107,116,CT,74
3697,Arch Side,Twistzz,1,0,1,50,59,-9,T,74
3698,Boiler Side Stairs,Twistzz,2,0,2,121,0,121,CT,74
3699,Boiler Side Stairs,Twistzz,0,0,0,27,0,27,T,74
3700,A Bombsite Close Left,Twistzz,0,1,-1,40,100,-60,CT,74
3701,A Bombsite Close Left,Twistzz,0,0,0,0,9,-9,T,74
3702,CT Spawn ,Twistzz,0,0,0,0,0,0,CT,74
3703,CT Spawn ,Twistzz,0,0,0,0,0,0,T,74
3704,CT Outside Construction,Twistzz,0,0,0,0,0,0,CT,74
3705,CT Outside Construction,Twistzz,0,1,-1,0,63,-63,T,74
3706,Pit,Twistzz,0,1,-1,97,100,-3,CT,74
3707,Pit,Twistzz,0,1,-1,0,100,-100,T,74
3708,B Site,Twistzz,0,0,0,0,0,0,CT,74
3709,B Site,Twistzz,0,1,-1,24,88,-64,T,74
3710,Arch Side Cubby,Twistzz,0,1,-1,31,100,-69,CT,74
3711,Arch Side Cubby,Twistzz,1,0,1,34,0,34,T,74
3712,Pit Peek Towards Lane,Twistzz,0,0,0,0,0,0,CT,74
3713,Pit Peek Towards Lane,Twistzz,0,1,-1,5,100,-95,T,74
3714,Deep Apps Past Hallway,Twistzz,0,0,0,0,0,0,CT,74
3715,Deep Apps Past Hallway,Twistzz,0,0,0,0,0,0,T,74
3716,Lane Patio,Twistzz,3,0,3,328,27,301,CT,74
3717,Lane Patio,Twistzz,0,0,0,0,0,0,T,74
3718,Boiler Peek to Mid,Twistzz,0,0,0,0,3,-3,CT,74
3719,Boiler Peek to Mid,Twistzz,2,0,2,153,50,103,T,74
3720,Lane Behind Pillar,Twistzz,1,0,1,100,38,62,CT,74
3721,Lane Behind Pillar,Twistzz,0,0,0,54,0,54,T,74
3722,A Site Right Side Middle Pillar,Twistzz,1,0,1,9,0,9,CT,74
3723,A Site Right Side Middle Pillar,Twistzz,0,0,0,0,0,0,T,74
3724,Apartments Hallway Peek from T Side,Twistzz,0,0,0,0,0,0,CT,74
3725,Apartments Hallway Peek from T Side,Twistzz,0,0,0,0,0,0,T,74
3726,Default Plant A Site,Twistzz,0,0,0,0,0,0,CT,74
3727,Default Plant A Site,Twistzz,0,0,0,0,0,0,T,74
3728,Top Hay Bales,Twistzz,0,0,0,0,0,0,CT,74
3729,Top Hay Bales,Twistzz,1,1,0,95,100,-5,T,74
3730,B Site Cross for T's Exposed to CT and Quad,Twistzz,0,0,0,0,0,0,CT,74
3731,B Site Cross for T's Exposed to CT and Quad,Twistzz,0,0,0,0,0,0,T,74
3732,CT Peek Towards B Choke,Twistzz,0,0,0,0,0,0,CT,74
3733,CT Peek Towards B Choke,Twistzz,0,1,-1,0,100,-100,T,74
3734,Library,Twistzz,0,0,0,0,0,0,CT,74
3735,Library,Twistzz,0,0,0,0,0,0,T,74
3736,Boiler Room,Twistzz,0,0,0,0,0,0,CT,74
3737,Boiler Room,Twistzz,0,0,0,0,0,0,T,74
3738,Bottom Graveyard,Twistzz,1,1,0,100,47,53,CT,74
3739,Bottom Graveyard,Twistzz,1,0,1,73,0,73,T,74
3740,Outside Library,Twistzz,2,0,2,172,0,172,CT,74
3741,Outside Library,Twistzz,1,1,0,40,100,-60,T,74
3742,T Apps,Twistzz,0,0,0,0,0,0,CT,74
3743,T Apps,Twistzz,0,0,0,0,0,0,T,74
3744,Grill,Twistzz,0,1,-1,91,47,44,CT,74
3745,Grill,Twistzz,0,0,0,0,0,0,T,74
3746,CT Boost,Twistzz,0,1,-1,0,20,-20,CT,74
3747,CT Boost,Twistzz,0,0,0,0,0,0,T,74
3748,Chokepoint Entering B,Twistzz,0,0,0,0,0,0,CT,74
3749,Chokepoint Entering B,Twistzz,2,1,1,179,166,13,T,74
3750,Graveyard Stairs,Twistzz,0,1,-1,0,83,-83,CT,74
3751,Graveyard Stairs,Twistzz,0,0,0,0,0,0,T,74
3752,Pit Below Balcony,Twistzz,5,0,5,613,52,561,CT,74
3753,Pit Below Balcony,Twistzz,0,0,0,0,0,0,T,74
3754,Apps T Side Stairs,Twistzz,0,1,-1,66,100,-34,CT,74
3755,Apps T Side Stairs,Twistzz,1,0,1,100,57,43,T,74
3756,SecondMid,Twistzz,0,0,0,0,0,0,CT,74
3757,SecondMid,Twistzz,2,1,1,452,144,308,T,74
3758,TopofMid,Twistzz,0,0,0,0,0,0,CT,74
3759,TopofMid,Twistzz,0,0,0,0,0,0,T,74
3760,A Site Behind Middle Boxes/Pillar hidden from Lane,Twistzz,0,0,0,61,0,61,CT,74
3761,A Site Behind Middle Boxes/Pillar hidden from Lane,Twistzz,1,0,1,71,16,55,T,74
3762,Front Coffins,Twistzz,0,0,0,0,53,-53,CT,74
3763,Front Coffins,Twistzz,0,1,-1,27,76,-49,T,74
3764,CT Banana Half Wall Side,Twistzz,0,1,-1,38,100,-62,CT,74
3765,CT Banana Half Wall Side,Twistzz,0,0,0,27,48,-21,T,74
3766,Top Coffins,Twistzz,0,0,0,42,0,42,CT,74
3767,Top Coffins,Twistzz,1,0,1,67,0,67,T,74
3768,Arch Side CT Corner Peeking Towards Top Mid,Twistzz,0,0,0,0,0,0,CT,74
3769,Arch Side CT Corner Peeking Towards Top Mid,Twistzz,0,0,0,0,0,0,T,74
3770,CT Speed Way,Twistzz,0,0,0,0,0,0,CT,74
3771,CT Speed Way,Twistzz,0,0,0,0,0,0,T,74
3772,Top Mid Arch Side,MiGHTYMAX,1,3,-2,279,300,-21,CT,133
3773,Top Mid Arch Side,MiGHTYMAX,0,5,-5,53,500,-447,T,133
3774,Chokepoint Entering B,MiGHTYMAX,1,2,-1,257,249,8,CT,133
3775,Chokepoint Entering B,MiGHTYMAX,5,5,0,495,607,-112,T,133
3776,Banana,MiGHTYMAX,1,0,1,64,50,14,CT,133
3777,Banana,MiGHTYMAX,4,5,-1,668,910,-242,T,133
3778,CT Banana Half Wall Side,MiGHTYMAX,2,1,1,255,211,44,CT,133
3779,CT Banana Half Wall Side,MiGHTYMAX,4,2,2,352,60,292,T,133
3780,CT Peek Towards B Choke,MiGHTYMAX,0,4,-4,22,385,-363,CT,133
3781,CT Peek Towards B Choke,MiGHTYMAX,1,0,1,189,4,185,T,133
3782,Arch Side,MiGHTYMAX,2,3,-1,290,273,17,CT,133
3783,Arch Side,MiGHTYMAX,0,3,-3,0,298,-298,T,133
3784,Top Mid Lane Side ,MiGHTYMAX,2,2,0,183,113,70,CT,133
3785,Top Mid Lane Side ,MiGHTYMAX,0,1,-1,23,146,-123,T,133
3786,Lane Side,MiGHTYMAX,1,0,1,47,0,47,CT,133
3787,Lane Side,MiGHTYMAX,0,3,-3,142,234,-92,T,133
3788,Grill,MiGHTYMAX,0,0,0,0,0,0,CT,133
3789,Grill,MiGHTYMAX,1,4,-3,11,366,-355,T,133
3790,Top Mid Chokepoint,MiGHTYMAX,0,2,-2,0,176,-176,CT,133
3791,Top Mid Chokepoint,MiGHTYMAX,3,2,1,349,218,131,T,133
3792,B Site,MiGHTYMAX,1,1,0,120,115,5,CT,133
3793,B Site,MiGHTYMAX,0,2,-2,27,143,-116,T,133
3794,Behind Coffins Playing the B Site Cross,MiGHTYMAX,1,2,-1,39,196,-157,CT,133
3795,Behind Coffins Playing the B Site Cross,MiGHTYMAX,0,0,0,0,0,0,T,133
3796,T Ramp Peeking Towards Mid,MiGHTYMAX,0,0,0,0,0,0,CT,133
3797,T Ramp Peeking Towards Mid,MiGHTYMAX,2,4,-2,458,343,115,T,133
3798,1st Oranges,MiGHTYMAX,0,0,0,0,0,0,CT,133
3799,1st Oranges,MiGHTYMAX,1,1,0,68,86,-18,T,133
3800,B Site Cross for T's Exposed to CT and Quad,MiGHTYMAX,0,0,0,35,0,35,CT,133
3801,B Site Cross for T's Exposed to CT and Quad,MiGHTYMAX,1,1,0,171,135,36,T,133
3802,Logs,MiGHTYMAX,1,2,-1,141,139,2,CT,133
3803,Logs,MiGHTYMAX,0,1,-1,69,42,27,T,133
3804,Bottom Mid exposed to Top Mid,MiGHTYMAX,1,2,-1,191,159,32,CT,133
3805,Bottom Mid exposed to Top Mid,MiGHTYMAX,1,1,0,0,50,-50,T,133
3806,Front Coffins,MiGHTYMAX,0,0,0,0,0,0,CT,133
3807,Front Coffins,MiGHTYMAX,1,2,-1,73,200,-127,T,133
3808,Dark,MiGHTYMAX,0,1,-1,0,100,-100,CT,133
3809,Dark,MiGHTYMAX,0,1,-1,26,82,-56,T,133
3810,Top Balcony ,MiGHTYMAX,0,1,-1,38,100,-62,CT,133
3811,Top Balcony ,MiGHTYMAX,0,0,0,0,0,0,T,133
3812,A Site,MiGHTYMAX,0,1,-1,83,100,-17,CT,133
3813,A Site,MiGHTYMAX,0,0,0,0,16,-16,T,133
3814,Next to Library Cubby,MiGHTYMAX,0,2,-2,116,191,-75,CT,133
3815,Next to Library Cubby,MiGHTYMAX,0,0,0,0,0,0,T,133
3816,CT Banana Barrels,MiGHTYMAX,0,0,0,0,0,0,CT,133
3817,CT Banana Barrels,MiGHTYMAX,0,1,-1,39,100,-61,T,133
3818,2nd Oranges,MiGHTYMAX,0,0,0,0,0,0,CT,133
3819,2nd Oranges,MiGHTYMAX,2,0,2,160,21,139,T,133
3820,Chokepoint Entrance onto A site from Library Side,MiGHTYMAX,1,1,0,81,154,-73,CT,133
3821,Chokepoint Entrance onto A site from Library Side,MiGHTYMAX,0,1,-1,80,100,-20,T,133
3822,CT Tree,MiGHTYMAX,0,0,0,0,0,0,CT,133
3823,CT Tree,MiGHTYMAX,0,1,-1,0,96,-96,T,133
3824,A Site Behind Middle Boxes/Pillar hidden from Lane,MiGHTYMAX,0,0,0,0,0,0,CT,133
3825,A Site Behind Middle Boxes/Pillar hidden from Lane,MiGHTYMAX,0,1,-1,33,140,-107,T,133
3826,A Bombsite Close Left,MiGHTYMAX,1,1,0,18,92,-74,CT,133
3827,A Bombsite Close Left,MiGHTYMAX,0,1,-1,81,81,0,T,133
3828,Middle,MiGHTYMAX,0,0,0,0,0,0,CT,133
3829,Middle,MiGHTYMAX,0,0,0,2,35,-33,T,133
3830,CT Outside Arch,MiGHTYMAX,1,1,0,56,100,-44,CT,133
3831,CT Outside Arch,MiGHTYMAX,0,0,0,0,0,0,T,133
3832,Fountain,MiGHTYMAX,0,0,0,0,0,0,CT,133
3833,Fountain,MiGHTYMAX,2,1,1,194,146,48,T,133
3834,Apps Hallway,MiGHTYMAX,0,0,0,0,0,0,CT,133
3835,Apps Hallway,MiGHTYMAX,0,0,0,0,0,0,T,133
3836,Arch Side Cubby,MiGHTYMAX,0,1,-1,110,142,-32,CT,133
3837,Arch Side Cubby,MiGHTYMAX,0,0,0,0,0,0,T,133
3838,Construction,MiGHTYMAX,0,1,-1,15,100,-85,CT,133
3839,Construction,MiGHTYMAX,0,0,0,46,0,46,T,133
3840,Apps T Side Stairs,MiGHTYMAX,0,0,0,0,0,0,CT,133
3841,Apps T Side Stairs,MiGHTYMAX,0,0,0,16,0,16,T,133
3842,Outside Library,MiGHTYMAX,1,1,0,99,100,-1,CT,133
3843,Outside Library,MiGHTYMAX,0,0,0,0,0,0,T,133
3844,TopofMid,MiGHTYMAX,0,0,0,0,0,0,CT,133
3845,TopofMid,MiGHTYMAX,0,0,0,0,0,0,T,133
3846,CT Banana Sandbangs,MiGHTYMAX,0,0,0,49,27,22,CT,133
3847,CT Banana Sandbangs,MiGHTYMAX,0,0,0,61,86,-25,T,133
3848,Pit Peek Towards Lane,MiGHTYMAX,1,1,0,100,100,0,CT,133
3849,Pit Peek Towards Lane,MiGHTYMAX,0,0,0,0,0,0,T,133
3850,CT Banana Close Left Half Wall,MiGHTYMAX,1,0,1,100,106,-6,CT,133
3851,CT Banana Close Left Half Wall,MiGHTYMAX,0,0,0,27,6,21,T,133
3852,Right Side Quadbox Peek for a CT,MiGHTYMAX,1,0,1,57,0,57,CT,133
3853,Right Side Quadbox Peek for a CT,MiGHTYMAX,0,1,-1,24,11,13,T,133
3854,A Site Behind Default Boxes,MiGHTYMAX,0,1,-1,0,58,-58,CT,133
3855,A Site Behind Default Boxes,MiGHTYMAX,0,0,0,0,0,0,T,133
3856,BombsiteB,MiGHTYMAX,0,0,0,0,0,0,CT,133
3857,BombsiteB,MiGHTYMAX,0,1,-1,0,8,-8,T,133
3858,Quad Box,MiGHTYMAX,0,0,0,16,0,16,CT,133
3859,Quad Box,MiGHTYMAX,0,0,0,0,0,0,T,133
3860,Bottom Mid Banana,MiGHTYMAX,0,0,0,0,0,0,CT,133
3861,Bottom Mid Banana,MiGHTYMAX,0,1,-1,23,140,-117,T,133
3862,Banana,arT,2,0,2,133,56,77,CT,80
3863,Banana,arT,0,1,-1,203,282,-79,T,80
3864,Chokepoint Entering B,arT,4,1,3,391,324,67,CT,80
3865,Chokepoint Entering B,arT,2,1,1,117,200,-83,T,80
3866,CT Banana Half Wall Side,arT,0,2,-2,14,217,-203,CT,80
3867,CT Banana Half Wall Side,arT,4,6,-2,721,567,154,T,80
3868,CT Banana Sandbangs,arT,2,1,1,265,238,27,CT,80
3869,CT Banana Sandbangs,arT,0,1,-1,9,155,-146,T,80
3870,Top Mid Lane Side ,arT,0,0,0,0,0,0,CT,80
3871,Top Mid Lane Side ,arT,0,2,-2,94,131,-37,T,80
3872,Arch Side,arT,2,0,2,91,0,91,CT,80
3873,Arch Side,arT,1,1,0,100,188,-88,T,80
3874,Top Mid Arch Side,arT,2,0,2,110,82,28,CT,80
3875,Top Mid Arch Side,arT,2,3,-1,133,198,-65,T,80
3876,CT Peek Towards B Choke,arT,3,1,2,268,96,172,CT,80
3877,CT Peek Towards B Choke,arT,2,1,1,297,100,197,T,80
3878,CT Arch,arT,3,0,3,295,28,267,CT,80
3879,CT Arch,arT,0,1,-1,0,55,-55,T,80
3880,Library,arT,0,0,0,33,24,9,CT,80
3881,Library,arT,1,1,0,100,102,-2,T,80
3882,1st Oranges,arT,1,0,1,9,0,9,CT,80
3883,1st Oranges,arT,0,1,-1,0,81,-81,T,80
3884,A Site,arT,0,1,-1,15,100,-85,CT,80
3885,A Site,arT,0,1,-1,0,100,-100,T,80
3886,Construction,arT,1,0,1,149,69,80,CT,80
3887,Construction,arT,1,0,1,100,49,51,T,80
3888,B Site,arT,1,0,1,60,0,60,CT,80
3889,B Site,arT,0,1,-1,0,100,-100,T,80
3890,Top Mid Chokepoint,arT,0,0,0,0,0,0,CT,80
3891,Top Mid Chokepoint,arT,1,1,0,152,129,23,T,80
3892,Left Side Quadbox Peek for a CT,arT,0,0,0,0,0,0,CT,80
3893,Left Side Quadbox Peek for a CT,arT,0,0,0,0,0,0,T,80
3894,Pit,arT,0,0,0,0,0,0,CT,80
3895,Pit,arT,0,0,0,0,0,0,T,80
3896,2nd Oranges,arT,0,2,-2,112,172,-60,CT,80
3897,2nd Oranges,arT,0,0,0,0,0,0,T,80
3898,CT Banana Barrels,arT,0,1,-1,54,100,-46,CT,80
3899,CT Banana Barrels,arT,0,1,-1,0,127,-127,T,80
3900,CT Banana Sandbags Right Corner,arT,2,1,1,176,6,170,CT,80
3901,CT Banana Sandbags Right Corner,arT,0,1,-1,0,62,-62,T,80
3902,A Bombsite Back Site,arT,0,0,0,0,0,0,CT,80
3903,A Bombsite Back Site,arT,1,2,-1,100,104,-4,T,80
3904,Pit Peek Towards Lane,arT,0,1,-1,70,100,-30,CT,80
3905,Pit Peek Towards Lane,arT,0,0,0,0,0,0,T,80
3906,CT Boost,arT,0,0,0,0,0,0,CT,80
3907,CT Boost,arT,0,0,0,0,0,0,T,80
3908,Deep CT Peeking Towards B Site,arT,0,0,0,0,0,0,CT,80
3909,Deep CT Peeking Towards B Site,arT,1,0,1,126,0,126,T,80
3910,Lane Side,arT,0,0,0,0,0,0,CT,80
3911,Lane Side,arT,1,1,0,144,225,-81,T,80
3912,Grill,arT,0,0,0,0,0,0,CT,80
3913,Grill,arT,0,1,-1,0,100,-100,T,80
3914,Underpass,arT,0,0,0,0,0,0,CT,80
3915,Underpass,arT,0,1,-1,46,70,-24,T,80
3916,Top Balcony ,arT,0,0,0,0,0,0,CT,80
3917,Top Balcony ,arT,1,0,1,100,22,78,T,80
3918,CT Spawn ,arT,0,0,0,0,0,0,CT,80
3919,CT Spawn ,arT,0,1,-1,0,100,-100,T,80
3920,Middle,arT,0,0,0,0,0,0,CT,80
3921,Middle,arT,0,0,0,7,84,-77,T,80
3922,A Site Right Side Middle Pillar,arT,0,0,0,0,0,0,CT,80
3923,A Site Right Side Middle Pillar,arT,1,0,1,100,72,28,T,80
3924,Lane Patio,arT,0,0,0,0,0,0,CT,80
3925,Lane Patio,arT,0,1,-1,0,96,-96,T,80
3926,SecondMid,arT,0,0,0,0,0,0,CT,80
3927,SecondMid,arT,0,0,0,9,0,9,T,80
3928,Behind B Site Back Pillar,arT,1,1,0,179,134,45,CT,80
3929,Behind B Site Back Pillar,arT,0,0,0,0,0,0,T,80
3930,Top Hay Bales,arT,0,0,0,0,0,0,CT,80
3931,Top Hay Bales,arT,0,0,0,0,0,0,T,80
3932,A Site Behind Middle Boxes/Pillar hidden from Lane,arT,0,0,0,0,0,0,CT,80
3933,A Site Behind Middle Boxes/Pillar hidden from Lane,arT,0,0,0,0,0,0,T,80
3934,CT Outside Kitchen,arT,0,0,0,0,0,0,CT,80
3935,CT Outside Kitchen,arT,1,1,0,154,100,54,T,80
3936,Banana,Stewie2K,1,3,-2,326,300,26,CT,85
3937,Banana,Stewie2K,3,4,-1,410,757,-347,T,85
3938,Chokepoint Entering B,Stewie2K,1,1,0,353,115,238,CT,85
3939,Chokepoint Entering B,Stewie2K,1,1,0,29,116,-87,T,85
3940,CT Banana Half Wall Side,Stewie2K,1,0,1,205,64,141,CT,85
3941,CT Banana Half Wall Side,Stewie2K,2,2,0,90,149,-59,T,85
3942,CT Peek Towards B Choke,Stewie2K,2,3,-1,296,343,-47,CT,85
3943,CT Peek Towards B Choke,Stewie2K,0,2,-2,0,174,-174,T,85
3944,CT Banana Sandbangs,Stewie2K,4,4,0,575,451,124,CT,85
3945,CT Banana Sandbangs,Stewie2K,0,0,0,0,0,0,T,85
3946,B Site,Stewie2K,1,2,-1,144,156,-12,CT,85
3947,B Site,Stewie2K,0,1,-1,0,58,-58,T,85
3948,Top Mid Lane Side ,Stewie2K,0,1,-1,66,100,-34,CT,85
3949,Top Mid Lane Side ,Stewie2K,0,1,-1,59,94,-35,T,85
3950,Top Mid Arch Side,Stewie2K,1,2,-1,98,196,-98,CT,85
3951,Top Mid Arch Side,Stewie2K,1,2,-1,72,165,-93,T,85
3952,Top Mid Chokepoint,Stewie2K,1,1,0,100,181,-81,CT,85
3953,Top Mid Chokepoint,Stewie2K,3,1,2,193,135,58,T,85
3954,Bottom Mid exposed to Top Mid,Stewie2K,1,0,1,100,0,100,CT,85
3955,Bottom Mid exposed to Top Mid,Stewie2K,0,0,0,0,31,-31,T,85
3956,Front Coffins,Stewie2K,0,0,0,0,0,0,CT,85
3957,Front Coffins,Stewie2K,0,0,0,0,0,0,T,85
3958,Deep CT Peeking Towards B Site,Stewie2K,0,2,-2,74,215,-141,CT,85
3959,Deep CT Peeking Towards B Site,Stewie2K,0,0,0,0,0,0,T,85
3960,Arch Side,Stewie2K,0,0,0,0,0,0,CT,85
3961,Arch Side,Stewie2K,2,0,2,210,89,121,T,85
3962,Top Balcony ,Stewie2K,0,0,0,0,0,0,CT,85
3963,Top Balcony ,Stewie2K,0,0,0,0,46,-46,T,85
3964,Left Side Quadbox Peek for a CT,Stewie2K,0,1,-1,0,12,-12,CT,85
3965,Left Side Quadbox Peek for a CT,Stewie2K,0,0,0,0,0,0,T,85
3966,B Site Cross for T's Exposed to CT and Quad,Stewie2K,2,2,0,207,332,-125,CT,85
3967,B Site Cross for T's Exposed to CT and Quad,Stewie2K,0,0,0,0,0,0,T,85
3968,Grill,Stewie2K,1,1,0,116,100,16,CT,85
3969,Grill,Stewie2K,0,1,-1,61,3,58,T,85
3970,Behind Coffins Playing the B Site Cross,Stewie2K,3,1,2,175,70,105,CT,85
3971,Behind Coffins Playing the B Site Cross,Stewie2K,0,0,0,0,0,0,T,85
3972,Library,Stewie2K,0,0,0,0,84,-84,CT,85
3973,Library,Stewie2K,0,1,-1,23,99,-76,T,85
3974,A Site Behind Default Boxes,Stewie2K,0,0,0,0,0,0,CT,85
3975,A Site Behind Default Boxes,Stewie2K,0,0,0,0,0,0,T,85
3976,T Ramp Peeking Towards Mid,Stewie2K,0,0,0,0,0,0,CT,85
3977,T Ramp Peeking Towards Mid,Stewie2K,1,2,-1,107,219,-112,T,85
3978,A Site,Stewie2K,0,0,0,0,0,0,CT,85
3979,A Site,Stewie2K,0,2,-2,54,128,-74,T,85
3980,CT Arch,Stewie2K,0,0,0,22,0,22,CT,85
3981,CT Arch,Stewie2K,0,1,-1,0,100,-100,T,85
3982,A Site Behind Middle Boxes/Pillar hidden from Lane,Stewie2K,1,1,0,96,16,80,CT,85
3983,A Site Behind Middle Boxes/Pillar hidden from Lane,Stewie2K,0,0,0,0,0,0,T,85
3984,Fountain,Stewie2K,0,1,-1,27,145,-118,CT,85
3985,Fountain,Stewie2K,0,0,0,0,0,0,T,85
3986,Arch Side CT Corner Peeking Towards Top Mid,Stewie2K,0,0,0,0,4,-4,CT,85
3987,Arch Side CT Corner Peeking Towards Top Mid,Stewie2K,0,1,-1,0,76,-76,T,85
3988,Deep Apps Past Hallway,Stewie2K,0,0,0,0,0,0,CT,85
3989,Deep Apps Past Hallway,Stewie2K,0,0,0,0,0,0,T,85
3990,Lane Behind Pillar,Stewie2K,0,0,0,0,0,0,CT,85
3991,Lane Behind Pillar,Stewie2K,0,0,0,0,0,0,T,85
3992,Outside Library,Stewie2K,0,0,0,0,0,0,CT,85
3993,Outside Library,Stewie2K,1,1,0,100,100,0,T,85
3994,Next to Library Cubby,Stewie2K,0,0,0,0,0,0,CT,85
3995,Next to Library Cubby,Stewie2K,0,0,0,0,0,0,T,85
3996,Dark,Stewie2K,3,0,3,235,27,208,CT,85
3997,Dark,Stewie2K,0,0,0,0,0,0,T,85
3998,1st Oranges,Stewie2K,2,0,2,113,37,76,CT,85
3999,1st Oranges,Stewie2K,0,0,0,0,0,0,T,85
4000,CT Boost,Stewie2K,2,0,2,182,63,119,CT,85
4001,CT Boost,Stewie2K,0,0,0,0,0,0,T,85
4002,Chokepoint Entrance onto A site from Library Side,Stewie2K,1,0,1,56,0,56,CT,85
4003,Chokepoint Entrance onto A site from Library Side,Stewie2K,2,1,1,111,100,11,T,85
4004,Pit Below Balcony,Stewie2K,0,0,0,0,0,0,CT,85
4005,Pit Below Balcony,Stewie2K,0,0,0,0,0,0,T,85
4006,Top Hay Bales,Stewie2K,0,0,0,0,0,0,CT,85
4007,Top Hay Bales,Stewie2K,0,1,-1,0,10,-10,T,85
4008,SecondMid,Stewie2K,1,0,1,87,0,87,CT,85
4009,SecondMid,Stewie2K,0,0,0,0,0,0,T,85
4010,Boiler Side Stairs,Stewie2K,0,0,0,0,0,0,CT,85
4011,Boiler Side Stairs,Stewie2K,0,0,0,0,0,0,T,85
4012,Logs,Stewie2K,1,0,1,100,0,100,CT,85
4013,Logs,Stewie2K,1,1,0,208,94,114,T,85
4014,Bottom Mid Banana,Stewie2K,0,0,0,22,0,22,CT,85
4015,Bottom Mid Banana,Stewie2K,0,1,-1,124,148,-24,T,85
4016,Middle,Stewie2K,0,0,0,0,0,0,CT,85
4017,Middle,Stewie2K,2,1,1,210,53,157,T,85
4018,Underpass,Stewie2K,0,0,0,35,0,35,CT,85
4019,Underpass,Stewie2K,0,1,-1,0,56,-56,T,85
4020,CT Spawn ,Stewie2K,0,0,0,0,0,0,CT,85
4021,CT Spawn ,Stewie2K,0,1,-1,0,100,-100,T,85
