,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
843,Snipers Nest,huNter-,0,1,-1,0,100,-100,T,35
844,A Site,huNter-,0,0,0,0,0,0,CT,35
845,A Site,huNter-,0,0,0,0,0,0,T,35
846,market,huNter-,0,1,-1,70,98,-28,CT,35
847,market,huNter-,0,0,0,0,0,0,T,35
848,Flowerpot CT,huNter-,0,0,0,0,0,0,CT,35
849,Flowerpot CT,huNter-,0,0,0,0,0,0,T,35
850,CT Catwalk,huNter-,0,1,-1,71,101,-30,CT,35
851,CT Catwalk,huNter-,1,0,1,74,0,74,T,35
852,Underpass,huNter-,0,0,0,0,0,0,CT,35
853,Underpass,huNter-,1,0,1,192,22,170,T,35
854,A Ramp,huNter-,0,0,0,0,0,0,CT,35
855,A Ramp,huNter-,0,1,-1,20,100,-80,T,35
856,CT Left Side,huNter-,0,0,0,0,10,-10,CT,35
857,CT Left Side,huNter-,0,0,0,0,0,0,T,35
858,Top Mid,huNter-,0,0,0,0,0,0,CT,35
859,Top Mid,huNter-,0,1,-1,66,67,-1,T,35
860,Top STairs,huNter-,0,0,0,0,0,0,CT,35
861,Top STairs,huNter-,0,1,-1,0,93,-93,T,35
862,Jungle Plant,huNter-,0,0,0,0,0,0,CT,35
863,Jungle Plant,huNter-,0,0,0,0,0,0,T,35
864,Left Side corner deep jungle,huNter-,1,1,0,100,100,0,CT,35
865,Left Side corner deep jungle,huNter-,0,0,0,0,0,0,T,35
866,Deep Jungle,huNter-,0,0,0,0,0,0,CT,35
867,Deep Jungle,huNter-,0,0,0,0,0,0,T,35
868,Bench,huNter-,0,0,0,0,0,0,CT,35
869,Bench,huNter-,0,0,0,0,0,0,T,35
870,Deep CT,huNter-,0,0,0,64,0,64,CT,35
871,Deep CT,huNter-,0,1,-1,0,63,-63,T,35
872,Mid Close Connector,huNter-,0,0,0,0,0,0,CT,35
873,Mid Close Connector,huNter-,0,0,0,32,46,-14,T,35
874,Default A,yuurih,0,3,-3,155,294,-139,CT,50
875,Default A,yuurih,0,0,0,0,2,-2,T,50
876,Deep Jungle,yuurih,4,1,3,310,100,210,CT,50
877,Deep Jungle,yuurih,2,1,1,104,124,-20,T,50
878,Snipers Palace Peek,yuurih,0,0,0,0,61,-61,CT,50
879,Snipers Palace Peek,yuurih,2,0,2,93,2,91,T,50
880,Ticketbooth ,yuurih,3,4,-1,297,491,-194,CT,50
881,Ticketbooth ,yuurih,0,0,0,0,0,0,T,50
882,Leftside Connector,yuurih,0,2,-2,0,200,-200,CT,50
883,Leftside Connector,yuurih,0,0,0,0,0,0,T,50
884,Top Mid Left Side,yuurih,0,0,0,0,0,0,CT,50
885,Top Mid Left Side,yuurih,0,1,-1,26,100,-74,T,50
886,Underpass,yuurih,0,0,0,0,0,0,CT,50
887,Underpass,yuurih,0,1,-1,30,111,-81,T,50
888,Under balcony,yuurih,1,1,0,129,100,29,CT,50
889,Under balcony,yuurih,0,0,0,0,0,0,T,50
890,Back B Site Peeking Apps/Plat,yuurih,0,0,0,0,0,0,CT,50
891,Back B Site Peeking Apps/Plat,yuurih,1,2,-1,137,84,53,T,50
892,T Spawn A Ramp,yuurih,0,0,0,0,0,0,CT,50
893,T Spawn A Ramp,yuurih,0,0,0,0,0,0,T,50
894,Inside Market Doors,yuurih,0,0,0,0,0,0,CT,50
895,Inside Market Doors,yuurih,0,0,0,0,0,0,T,50
896,Close A Ramp,yuurih,0,2,-2,0,200,-200,CT,50
897,Close A Ramp,yuurih,0,0,0,0,3,-3,T,50
898,Top Mid towards Apps,yuurih,0,0,0,0,0,0,CT,50
899,Top Mid towards Apps,yuurih,1,1,0,136,100,36,T,50
900,Firebox,yuurih,0,0,0,0,0,0,CT,50
901,Firebox,yuurih,0,0,0,0,0,0,T,50
902,Deep T Apps,yuurih,0,0,0,0,0,0,CT,50
903,Deep T Apps,yuurih,0,1,-1,18,100,-82,T,50
904,Bottom Stairs,yuurih,1,1,0,100,100,0,CT,50
905,Bottom Stairs,yuurih,1,0,1,100,37,63,T,50
906,Snipers Nest,yuurih,0,0,0,0,0,0,CT,50
907,Snipers Nest,yuurih,0,1,-1,0,77,-77,T,50
908,Connector behind box,yuurih,0,0,0,0,0,0,CT,50
909,Connector behind box,yuurih,0,0,0,0,28,-28,T,50
910,Top Balcony,yuurih,0,0,0,90,6,84,CT,50
911,Top Balcony,yuurih,0,0,0,0,0,0,T,50
912,Under window B apps,yuurih,0,0,0,0,0,0,CT,50
913,Under window B apps,yuurih,0,0,0,0,0,0,T,50
914,Safe Plant B Site,yuurih,0,1,-1,0,100,-100,CT,50
915,Safe Plant B Site,yuurih,0,0,0,0,0,0,T,50
916,Top Connector,yuurih,0,0,0,0,0,0,CT,50
917,Top Connector,yuurih,0,1,-1,0,89,-89,T,50
918,Catwalk Plant B Site,yuurih,0,0,0,0,0,0,CT,50
919,Catwalk Plant B Site,yuurih,1,0,1,100,0,100,T,50
920,A Ramp,yuurih,2,1,1,168,100,68,CT,50
921,A Ramp,yuurih,0,0,0,0,0,0,T,50
922,Deep Catwalk,yuurih,0,0,0,0,0,0,CT,50
923,Deep Catwalk,yuurih,0,1,-1,0,100,-100,T,50
924,Close Market door,yuurih,0,1,-1,0,100,-100,CT,50
925,Close Market door,yuurih,0,0,0,0,0,0,T,50
926,T Palace Stairs Peek,yuurih,0,0,0,0,0,0,CT,50
927,T Palace Stairs Peek,yuurih,0,0,0,0,0,0,T,50
928,Left Side Platform,yuurih,0,0,0,0,0,0,CT,50
929,Left Side Platform,yuurih,3,0,3,266,96,170,T,50
930,Left Side corner deep jungle,yuurih,0,1,-1,0,39,-39,CT,50
931,Left Side corner deep jungle,yuurih,0,0,0,0,0,0,T,50
932,A Site,yuurih,0,0,0,0,0,0,CT,50
933,A Site,yuurih,2,1,1,232,97,135,T,50
934,Top STairs,yuurih,0,0,0,0,0,0,CT,50
935,Top STairs,yuurih,0,0,0,0,0,0,T,50
936,B site Market Plant,yuurih,0,0,0,0,0,0,CT,50
937,B site Market Plant,yuurih,0,0,0,0,0,0,T,50
938,Ladder Room Catwalk Side,yuurih,0,0,0,0,0,0,CT,50
939,Ladder Room Catwalk Side,yuurih,1,0,1,100,56,44,T,50
940,Tetris,yuurih,1,1,0,59,100,-41,CT,50
941,Tetris,yuurih,0,0,0,0,0,0,T,50
942,Right Side Connector,yuurih,0,0,0,0,0,0,CT,50
943,Right Side Connector,yuurih,0,0,0,0,0,0,T,50
944,BigOffice,yuurih,0,1,-1,0,100,-100,CT,50
945,BigOffice,yuurih,0,0,0,0,0,0,T,50
946,B Bombsite Cross to Catwalk,yuurih,0,0,0,0,0,0,CT,50
947,B Bombsite Cross to Catwalk,yuurih,0,0,0,0,0,0,T,50
948,CT Deep Catwalk Mid peek,yuurih,0,1,-1,0,100,-100,CT,50
949,CT Deep Catwalk Mid peek,yuurih,0,0,0,0,26,-26,T,50
950,Bottom Stairs,Twistzz,1,1,0,100,100,0,CT,23
951,Bottom Stairs,Twistzz,0,0,0,0,0,0,T,23
952,Top Mid Left Side,Twistzz,0,0,0,0,0,0,CT,23
953,Top Mid Left Side,Twistzz,0,0,0,0,0,0,T,23
954,Deep T Apps,Twistzz,0,0,0,0,0,0,CT,23
955,Deep T Apps,Twistzz,0,2,-2,95,253,-158,T,23
956,Default A,Twistzz,0,0,0,0,0,0,CT,23
957,Default A,Twistzz,0,2,-2,0,47,-47,T,23
958,Ticketbooth ,Twistzz,0,0,0,25,0,25,CT,23
959,Ticketbooth ,Twistzz,0,2,-2,27,66,-39,T,23
960,Catwalk Connector Peek,Twistzz,0,0,0,0,0,0,CT,23
961,Catwalk Connector Peek,Twistzz,0,0,0,0,0,0,T,23
962,Top Balcony,Twistzz,0,0,0,0,0,0,CT,23
963,Top Balcony,Twistzz,0,1,-1,0,100,-100,T,23
964,Bottom Connector,Twistzz,0,0,0,6,0,6,CT,23
965,Bottom Connector,Twistzz,1,0,1,164,87,77,T,23
966,T Deep Apps Underpass/Apps Peek,Twistzz,0,0,0,0,0,0,CT,23
967,T Deep Apps Underpass/Apps Peek,Twistzz,0,1,-1,0,101,-101,T,23
968,Top Connector,Twistzz,0,0,0,3,0,3,CT,23
969,Top Connector,Twistzz,0,0,0,0,0,0,T,23
970,market,Twistzz,0,0,0,0,0,0,CT,23
971,market,Twistzz,0,0,0,0,0,0,T,23
972,A Ramp,Twistzz,0,0,0,0,0,0,CT,23
973,A Ramp,Twistzz,1,0,1,100,63,37,T,23
974,Deep Catwalk,Twistzz,0,0,0,0,0,0,CT,23
975,Deep Catwalk,Twistzz,0,0,0,0,0,0,T,23
976,Mid Close Connector,Twistzz,1,0,1,100,0,100,CT,23
977,Mid Close Connector,Twistzz,3,0,3,300,0,300,T,23
978,Top Mid,Twistzz,3,1,2,305,100,205,CT,23
979,Top Mid,Twistzz,0,0,0,0,0,0,T,23
980,Deep Jungle,Twistzz,4,0,4,227,0,227,CT,23
981,Deep Jungle,Twistzz,1,0,1,100,33,67,T,23
982,Bench Closer to Tribox,Twistzz,0,0,0,0,0,0,CT,23
983,Bench Closer to Tribox,Twistzz,0,0,0,0,0,0,T,23
984,Close Market door,Twistzz,0,1,-1,52,100,-48,CT,23
985,Close Market door,Twistzz,0,0,0,0,0,0,T,23
986,Murder Hole,Twistzz,0,0,0,0,0,0,CT,23
987,Murder Hole,Twistzz,0,0,0,0,0,0,T,23
988,A Site,Twistzz,0,0,0,0,0,0,CT,23
989,A Site,Twistzz,1,0,1,60,0,60,T,23
990,CT Deep Catwalk Mid peek,Twistzz,0,0,0,0,0,0,CT,23
991,CT Deep Catwalk Mid peek,Twistzz,0,0,0,0,0,0,T,23
992,Top Mid Right Side,Twistzz,0,0,0,0,0,0,CT,23
993,Top Mid Right Side,Twistzz,0,1,-1,14,52,-38,T,23
994,Apartments Right CT Corner,Twistzz,0,0,0,0,0,0,CT,23
995,Apartments Right CT Corner,Twistzz,0,0,0,0,0,0,T,23
996,CT Outside Market,Twistzz,0,0,0,0,0,0,CT,23
997,CT Outside Market,Twistzz,1,0,1,25,0,25,T,23
998,Bench Closer To Jungle,Twistzz,0,0,0,0,0,0,CT,23
999,Bench Closer To Jungle,Twistzz,0,1,-1,0,67,-67,T,23
1000,Tetris,Twistzz,0,0,0,0,0,0,CT,23
1001,Tetris,Twistzz,0,1,-1,0,57,-57,T,23
1002,Right Side Connector,Twistzz,1,0,1,159,0,159,CT,23
1003,Right Side Connector,Twistzz,1,0,1,100,48,52,T,23
1004,Semi Elevated CT Van,Twistzz,1,1,0,100,100,0,CT,23
1005,Semi Elevated CT Van,Twistzz,0,0,0,0,0,0,T,23
1006,Right Side Snipers Nest,Twistzz,0,0,0,0,0,0,CT,23
1007,Right Side Snipers Nest,Twistzz,0,0,0,0,0,0,T,23
1008,Right Side Platform,Twistzz,0,0,0,0,0,0,CT,23
1009,Right Side Platform,Twistzz,0,0,0,0,0,0,T,23
1010,Snipers Palace Peek,Twistzz,1,0,1,52,0,52,CT,23
1011,Snipers Palace Peek,Twistzz,1,0,1,48,72,-24,T,23
1012,Ticketbooth ,junior,3,4,-1,246,408,-162,CT,50
1013,Ticketbooth ,junior,0,0,0,0,0,0,T,50
1014,Deep Catwalk,junior,0,1,-1,56,106,-50,CT,50
1015,Deep Catwalk,junior,0,1,-1,0,100,-100,T,50
1016,Triple Box,junior,1,1,0,100,100,0,CT,50
1017,Triple Box,junior,0,0,0,0,0,0,T,50
1018,Snipers Palace Peek,junior,0,1,-1,0,100,-100,CT,50
1019,Snipers Palace Peek,junior,0,0,0,0,0,0,T,50
1020,A Site Exposed to Stairs Connector Cat,junior,0,1,-1,0,66,-66,CT,50
1021,A Site Exposed to Stairs Connector Cat,junior,0,0,0,0,59,-59,T,50
1022,Back Left B Site From T's' Perspective,junior,0,1,-1,0,18,-18,CT,50
1023,Back Left B Site From T's' Perspective,junior,0,0,0,0,0,0,T,50
1024,A Ramp,junior,1,0,1,100,0,100,CT,50
1025,A Ramp,junior,0,1,-1,0,68,-68,T,50
1026,Deep CT,junior,0,0,0,0,0,0,CT,50
1027,Deep CT,junior,0,0,0,0,0,0,T,50
1028,T Spawn A Ramp,junior,0,1,-1,37,100,-63,CT,50
1029,T Spawn A Ramp,junior,0,1,-1,0,100,-100,T,50
1030,Top Mid Left Side,junior,0,0,0,0,0,0,CT,50
1031,Top Mid Left Side,junior,0,1,-1,47,100,-53,T,50
1032,Top Balcony,junior,1,1,0,56,100,-44,CT,50
1033,Top Balcony,junior,2,0,2,200,0,200,T,50
1034,market,junior,0,2,-2,0,194,-194,CT,50
1035,market,junior,0,0,0,0,0,0,T,50
1036,Bottom Stairs,junior,1,0,1,115,0,115,CT,50
1037,Bottom Stairs,junior,0,1,-1,0,100,-100,T,50
1038,Bottom Connector,junior,0,0,0,0,0,0,CT,50
1039,Bottom Connector,junior,0,0,0,0,0,0,T,50
1040,Underneath B apps plat,junior,0,0,0,0,0,0,CT,50
1041,Underneath B apps plat,junior,0,0,0,0,0,0,T,50
1042,Mid Close Connector,junior,0,0,0,0,0,0,CT,50
1043,Mid Close Connector,junior,0,1,-1,0,100,-100,T,50
1044,Catwalk Connector Peek,junior,0,0,0,0,0,0,CT,50
1045,Catwalk Connector Peek,junior,1,0,1,100,0,100,T,50
1046,Back Right B Site from T's Perspective,junior,0,0,0,0,0,0,CT,50
1047,Back Right B Site from T's Perspective,junior,0,0,0,0,0,0,T,50
1048,Snipers Nest,junior,1,1,0,100,126,-26,CT,50
1049,Snipers Nest,junior,0,0,0,0,0,0,T,50
1050,T Spawn,junior,0,0,0,0,0,0,CT,50
1051,T Spawn,junior,0,0,0,0,0,0,T,50
1052,Top STairs,junior,0,1,-1,0,100,-100,CT,50
1053,Top STairs,junior,0,0,0,0,0,0,T,50
1054,CT Catwalk,junior,0,0,0,0,0,0,CT,50
1055,CT Catwalk,junior,0,0,0,0,0,0,T,50
1056,Tetris,junior,0,0,0,0,0,0,CT,50
1057,Tetris,junior,0,1,-1,0,100,-100,T,50
1058,T Palace Stairs Peek,junior,0,0,0,0,0,0,CT,50
1059,T Palace Stairs Peek,junior,0,0,0,0,0,0,T,50
1060,A Site,junior,0,0,0,0,0,0,CT,50
1061,A Site,junior,0,0,0,0,0,0,T,50
1062,Bench,junior,0,0,0,13,0,13,CT,50
1063,Bench,junior,1,1,0,75,100,-25,T,50
1064,Default A,junior,0,0,0,0,0,0,CT,50
1065,Default A,junior,1,1,0,100,121,-21,T,50
1066,Back B Site Peeking Apps/Plat,junior,0,0,0,0,0,0,CT,50
1067,Back B Site Peeking Apps/Plat,junior,0,1,-1,0,7,-7,T,50
1068,T apps entrance close left,junior,0,0,0,0,0,0,CT,50
1069,T apps entrance close left,junior,0,0,0,0,0,0,T,50
1070,CT Outside Market,junior,0,1,-1,0,100,-100,CT,50
1071,CT Outside Market,junior,0,0,0,0,0,0,T,50
1072,CT Side Apps,junior,0,0,0,0,0,0,CT,50
1073,CT Side Apps,junior,1,1,0,46,250,-204,T,50
1074,CT Left Side,junior,1,1,0,100,190,-90,CT,50
1075,CT Left Side,junior,0,0,0,0,0,0,T,50
1076,Right Side Platform,junior,0,0,0,0,0,0,CT,50
1077,Right Side Platform,junior,0,1,-1,0,36,-36,T,50
1078,Close A Ramp,junior,0,0,0,0,0,0,CT,50
1079,Close A Ramp,junior,0,0,0,0,0,0,T,50
1080,Deep Jungle,sdy,1,1,0,89,100,-11,CT,35
1081,Deep Jungle,sdy,1,1,0,100,9,91,T,35
1082,Left Side Platform,sdy,0,0,0,0,0,0,CT,35
1083,Left Side Platform,sdy,0,3,-3,0,264,-264,T,35
1084,A Site,sdy,0,1,-1,0,71,-71,CT,35
1085,A Site,sdy,0,1,-1,36,85,-49,T,35
1086,Underpass,sdy,0,0,0,0,0,0,CT,35
1087,Underpass,sdy,0,0,0,0,0,0,T,35
1088,Snipers Palace Peek,sdy,1,1,0,100,100,0,CT,35
1089,Snipers Palace Peek,sdy,0,0,0,0,0,0,T,35
1090,Catwalk Connector Peek,sdy,0,0,0,0,0,0,CT,35
1091,Catwalk Connector Peek,sdy,0,0,0,0,0,0,T,35
1092,Snipers Nest,sdy,0,0,0,27,1,26,CT,35
1093,Snipers Nest,sdy,0,0,0,0,0,0,T,35
1094,T Deep Apps Underpass/Apps Peek,sdy,0,0,0,0,0,0,CT,35
1095,T Deep Apps Underpass/Apps Peek,sdy,0,2,-2,27,127,-100,T,35
1096,Close Market door,sdy,1,2,-1,214,200,14,CT,35
1097,Close Market door,sdy,0,0,0,0,0,0,T,35
1098,Deep T Apps,sdy,0,0,0,0,0,0,CT,35
1099,Deep T Apps,sdy,1,1,0,182,120,62,T,35
1100,Top Mid towards Apps,sdy,0,0,0,0,0,0,CT,35
1101,Top Mid towards Apps,sdy,0,0,0,0,0,0,T,35
1102,B Bombsite Cross to Catwalk,sdy,0,0,0,0,0,0,CT,35
1103,B Bombsite Cross to Catwalk,sdy,0,1,-1,0,100,-100,T,35
1104,CT Left Side,sdy,0,1,-1,0,89,-89,CT,35
1105,CT Left Side,sdy,0,0,0,0,0,0,T,35
1106,Stairs Palace Peek,sdy,0,1,-1,0,100,-100,CT,35
1107,Stairs Palace Peek,sdy,1,0,1,63,0,63,T,35
1108,Left Side corner deep jungle,sdy,0,0,0,0,0,0,CT,35
1109,Left Side corner deep jungle,sdy,0,0,0,0,0,0,T,35
1110,Deep T Apps Underpass STairs,sdy,0,0,0,0,0,0,CT,35
1111,Deep T Apps Underpass STairs,sdy,2,1,1,174,249,-75,T,35
1112,Bottom Stairs,sdy,1,0,1,100,0,100,CT,35
1113,Bottom Stairs,sdy,0,0,0,0,0,0,T,35
1114,market,sdy,0,1,-1,18,100,-82,CT,35
1115,market,sdy,0,0,0,0,0,0,T,35
1116,Top Mid,sdy,2,0,2,200,0,200,CT,35
1117,Top Mid,sdy,1,0,1,100,21,79,T,35
1118,A Site Exposed to Stairs Connector Cat,sdy,1,0,1,100,0,100,CT,35
1119,A Site Exposed to Stairs Connector Cat,sdy,1,1,0,110,100,10,T,35
1120,A Ramp,sdy,0,0,0,0,0,0,CT,35
1121,A Ramp,sdy,0,0,0,0,0,0,T,35
1122,Right Side Platform,sdy,0,0,0,0,0,0,CT,35
1123,Right Side Platform,sdy,0,0,0,0,0,0,T,35
1124,Top STairs,sdy,0,0,0,0,0,0,CT,35
1125,Top STairs,sdy,0,0,0,0,0,0,T,35
1126,Jungle Plant,sdy,0,0,0,0,0,0,CT,35
1127,Jungle Plant,sdy,0,1,-1,0,49,-49,T,35
1128,Ticketbooth ,sdy,0,0,0,71,29,42,CT,35
1129,Ticketbooth ,sdy,0,0,0,0,0,0,T,35
1130,T Palace Stairs Peek,sdy,0,0,0,0,0,0,CT,35
1131,T Palace Stairs Peek,sdy,0,0,0,0,0,0,T,35
1132,CT Deep Catwalk Mid peek,sdy,0,0,0,0,0,0,CT,35
1133,CT Deep Catwalk Mid peek,sdy,0,0,0,0,0,0,T,35
1134,CT Outside Market,sdy,1,0,1,100,37,63,CT,35
1135,CT Outside Market,sdy,0,0,0,0,0,0,T,35
1136,CT Side Apps,sdy,0,0,0,0,0,0,CT,35
1137,CT Side Apps,sdy,1,1,0,117,100,17,T,35
1138,CT Catwalk,sdy,0,0,0,0,0,0,CT,35
1139,CT Catwalk,sdy,0,0,0,0,0,0,T,35
1140,Leftside Connector,sdy,0,1,-1,27,76,-49,CT,35
1141,Leftside Connector,sdy,0,0,0,0,0,0,T,35
1142,CT Side Apps,ZywOo,0,0,0,0,59,-59,CT,27
1143,CT Side Apps,ZywOo,0,0,0,0,0,0,T,27
1144,Close A Ramp,ZywOo,0,0,0,0,0,0,CT,27
1145,Close A Ramp,ZywOo,0,0,0,0,0,0,T,27
1146,Deep Catwalk,ZywOo,0,0,0,0,0,0,CT,27
1147,Deep Catwalk,ZywOo,0,0,0,0,0,0,T,27
1148,Triple Box,ZywOo,0,1,-1,0,100,-100,CT,27
1149,Triple Box,ZywOo,0,0,0,0,0,0,T,27
1150,Top Connector,ZywOo,0,0,0,0,0,0,CT,27
1151,Top Connector,ZywOo,0,0,0,0,0,0,T,27
1152,Snipers Palace Peek,ZywOo,0,1,-1,0,100,-100,CT,27
1153,Snipers Palace Peek,ZywOo,0,0,0,0,0,0,T,27
1154,Back Left B Site From T's' Perspective,ZywOo,0,0,0,0,0,0,CT,27
1155,Back Left B Site From T's' Perspective,ZywOo,0,0,0,0,0,0,T,27
1156,Catwalk T Aparments Peek,ZywOo,0,0,0,0,0,0,CT,27
1157,Catwalk T Aparments Peek,ZywOo,0,0,0,0,0,0,T,27
1158,Bench,ZywOo,1,1,0,100,53,47,CT,27
1159,Bench,ZywOo,0,0,0,0,0,0,T,27
1160,T Palace Stairs Peek,ZywOo,0,0,0,0,0,0,CT,27
1161,T Palace Stairs Peek,ZywOo,0,1,-1,0,100,-100,T,27
1162,Mid Close Connector,ZywOo,0,0,0,0,0,0,CT,27
1163,Mid Close Connector,ZywOo,0,2,-2,61,167,-106,T,27
1164,Top Mid Left Side,ZywOo,0,0,0,0,0,0,CT,27
1165,Top Mid Left Side,ZywOo,0,0,0,0,0,0,T,27
1166,Deep T Apps,ZywOo,0,0,0,0,0,0,CT,27
1167,Deep T Apps,ZywOo,0,0,0,0,0,0,T,27
1168,Close Market door,ZywOo,2,1,1,68,84,-16,CT,27
1169,Close Market door,ZywOo,0,0,0,0,0,0,T,27
1170,Bottom Stairs,ZywOo,0,0,0,0,0,0,CT,27
1171,Bottom Stairs,ZywOo,0,0,0,0,0,0,T,27
1172,Inside Market Doors,ZywOo,0,0,0,0,0,0,CT,27
1173,Inside Market Doors,ZywOo,0,0,0,0,0,0,T,27
1174,Balcony Boaxes,ZywOo,0,0,0,0,0,0,CT,27
1175,Balcony Boaxes,ZywOo,0,0,0,0,0,0,T,27
1176,B Site Default Plant,ZywOo,0,0,0,0,0,0,CT,27
1177,B Site Default Plant,ZywOo,0,0,0,0,0,0,T,27
1178,Bottom Connector,ZywOo,0,0,0,0,0,0,CT,27
1179,Bottom Connector,ZywOo,0,1,-1,0,63,-63,T,27
1180,A Site,ZywOo,0,0,0,0,0,0,CT,27
1181,A Site,ZywOo,1,1,0,95,174,-79,T,27
1182,Default A,ZywOo,1,0,1,100,0,100,CT,27
1183,Default A,ZywOo,0,0,0,0,0,0,T,27
1184,Back B Site Peeking Apps/Plat,ZywOo,1,0,1,103,47,56,CT,27
1185,Back B Site Peeking Apps/Plat,ZywOo,0,0,0,0,0,0,T,27
1186,CT Outside Market,ZywOo,0,0,0,0,0,0,CT,27
1187,CT Outside Market,ZywOo,0,0,0,0,0,0,T,27
1188,T Spawn A Ramp,ZywOo,0,0,0,0,0,0,CT,27
1189,T Spawn A Ramp,ZywOo,0,1,-1,0,15,-15,T,27
1190,Right Side Snipers Nest,ZywOo,0,0,0,0,0,0,CT,27
1191,Right Side Snipers Nest,ZywOo,0,1,-1,84,100,-16,T,27
1192,Close Left CT A Ramp,ZywOo,0,0,0,0,0,0,CT,27
1193,Close Left CT A Ramp,ZywOo,1,1,0,55,30,25,T,27
1194,Ticketbooth ,ZywOo,1,1,0,100,100,0,CT,27
1195,Ticketbooth ,ZywOo,0,0,0,0,0,0,T,27
1196,Deep Jungle,VINI,2,4,-2,240,405,-165,CT,50
1197,Deep Jungle,VINI,0,0,0,0,0,0,T,50
1198,CT Catwalk,VINI,1,2,-1,201,200,1,CT,50
1199,CT Catwalk,VINI,0,0,0,0,0,0,T,50
1200,A Site Exposed to Stairs Connector Cat,VINI,1,1,0,108,100,8,CT,50
1201,A Site Exposed to Stairs Connector Cat,VINI,0,2,-2,139,200,-61,T,50
1202,Ticketbooth ,VINI,0,1,-1,0,100,-100,CT,50
1203,Ticketbooth ,VINI,0,0,0,0,0,0,T,50
1204,Bottom Stairs,VINI,0,2,-2,27,200,-173,CT,50
1205,Bottom Stairs,VINI,0,0,0,0,0,0,T,50
1206,Left Side Platform,VINI,0,0,0,0,0,0,CT,50
1207,Left Side Platform,VINI,0,1,-1,24,162,-138,T,50
1208,Ladder Room Catwalk Side,VINI,0,1,-1,44,100,-56,CT,50
1209,Ladder Room Catwalk Side,VINI,0,0,0,0,0,0,T,50
1210,Underneath B apps plat,VINI,0,0,0,0,0,0,CT,50
1211,Underneath B apps plat,VINI,0,1,-1,0,5,-5,T,50
1212,A Ramp,VINI,0,0,0,0,0,0,CT,50
1213,A Ramp,VINI,2,1,1,182,190,-8,T,50
1214,CT Deep Catwalk Mid peek,VINI,1,2,-1,149,200,-51,CT,50
1215,CT Deep Catwalk Mid peek,VINI,0,0,0,0,0,0,T,50
1216,Deep Catwalk,VINI,0,1,-1,0,100,-100,CT,50
1217,Deep Catwalk,VINI,0,0,0,0,0,0,T,50
1218,B Bombsite Cross to Catwalk,VINI,0,0,0,0,0,0,CT,50
1219,B Bombsite Cross to Catwalk,VINI,0,0,0,0,0,0,T,50
1220,Mid Close Connector,VINI,0,1,-1,22,100,-78,CT,50
1221,Mid Close Connector,VINI,0,0,0,0,0,0,T,50
1222,Top Balcony,VINI,0,0,0,0,0,0,CT,50
1223,Top Balcony,VINI,0,2,-2,120,200,-80,T,50
1224,Top Mid Left Side,VINI,0,0,0,0,0,0,CT,50
1225,Top Mid Left Side,VINI,0,0,0,0,0,0,T,50
1226,T Deep Apps Underpass/Apps Peek,VINI,0,0,0,0,0,0,CT,50
1227,T Deep Apps Underpass/Apps Peek,VINI,0,0,0,0,0,0,T,50
1228,Top Mid towards Apps,VINI,0,0,0,0,0,0,CT,50
1229,Top Mid towards Apps,VINI,1,1,0,100,100,0,T,50
1230,Triple Box,VINI,0,0,0,31,27,4,CT,50
1231,Triple Box,VINI,0,0,0,0,0,0,T,50
1232,Underpass,VINI,0,0,0,0,0,0,CT,50
1233,Underpass,VINI,0,0,0,0,0,0,T,50
1234,CT Side Apps,VINI,0,0,0,0,0,0,CT,50
1235,CT Side Apps,VINI,1,1,0,98,100,-2,T,50
1236,Stairs Palace Peek,VINI,0,1,-1,0,65,-65,CT,50
1237,Stairs Palace Peek,VINI,0,0,0,0,0,0,T,50
1238,Balcony Boaxes,VINI,0,0,0,0,0,0,CT,50
1239,Balcony Boaxes,VINI,0,0,0,0,0,0,T,50
1240,T Spawn,VINI,0,0,0,0,0,0,CT,50
1241,T Spawn,VINI,0,1,-1,0,100,-100,T,50
1242,Jungle Plant,VINI,0,0,0,0,0,0,CT,50
1243,Jungle Plant,VINI,0,0,0,0,0,0,T,50
1244,Bottom Connector,VINI,0,0,0,0,0,0,CT,50
1245,Bottom Connector,VINI,0,1,-1,24,100,-76,T,50
1246,Deep Palace,VINI,0,1,-1,0,100,-100,CT,50
1247,Deep Palace,VINI,0,0,0,0,0,0,T,50
1248,T Palace Stairs Peek,VINI,0,0,0,0,0,0,CT,50
1249,T Palace Stairs Peek,VINI,2,1,1,221,147,74,T,50
1250,A Site,VINI,1,0,1,74,33,41,CT,50
1251,A Site,VINI,0,1,-1,0,100,-100,T,50
1252,Catwalk T Aparments Peek,VINI,1,0,1,100,64,36,CT,50
1253,Catwalk T Aparments Peek,VINI,1,1,0,73,100,-27,T,50
1254,Default A,VINI,0,0,0,0,0,0,CT,50
1255,Default A,VINI,0,1,-1,23,10,13,T,50
1256,Right Side Connector,VINI,0,0,0,20,0,20,CT,50
1257,Right Side Connector,VINI,0,0,0,0,0,0,T,50
1258,Back B Site Peeking Apps/Plat,VINI,0,1,-1,0,100,-100,CT,50
1259,Back B Site Peeking Apps/Plat,VINI,0,0,0,0,0,0,T,50
1260,T Apps TV,VINI,0,1,-1,0,100,-100,CT,50
1261,T Apps TV,VINI,0,0,0,0,0,0,T,50
1262,Sandwhich,VINI,0,1,-1,44,67,-23,CT,50
