,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
829,Forest,Junior,1,1,0,57,65,-8,T,309
830,Under balcony,Junior,0,0,0,0,0,0,CT,309
831,Under balcony,Junior,0,0,0,0,8,-8,T,309
832,Arch,Junior,0,0,0,0,0,0,CT,309
833,Arch,Junior,0,0,0,0,0,0,T,309
834,Stairs Palace Peek,Junior,1,2,-1,135,146,-11,CT,309
835,Stairs Palace Peek,Junior,1,0,1,94,0,94,T,309
836,Deep T Apps Underpass STairs,Junior,1,0,1,100,0,100,CT,309
837,Deep T Apps Underpass STairs,Junior,0,0,0,0,0,0,T,309
838,Inside Market Doors,Junior,0,1,-1,48,100,-52,CT,309
839,Inside Market Doors,Junior,0,0,0,0,0,0,T,309
840,Connector behind box,Junior,0,0,0,0,0,0,CT,309
841,Connector behind box,Junior,0,1,-1,41,70,-29,T,309
842,Top Van,Junior,0,2,-2,0,125,-125,CT,309
843,Top Van,Junior,1,0,1,100,0,100,T,309
844,Close Right Market Window,Junior,0,1,-1,0,78,-78,CT,309
845,Close Right Market Window,Junior,0,1,-1,22,72,-50,T,309
846,Top Mid towards Apps,Junior,0,0,0,0,0,0,CT,309
847,Top Mid towards Apps,Junior,0,0,0,15,0,15,T,309
848,Bench Closer To Jungle,Junior,1,0,1,90,15,75,CT,309
849,Bench Closer To Jungle,Junior,0,0,0,0,0,0,T,309
850,Middle Bench,Junior,0,0,0,0,0,0,CT,309
851,Middle Bench,Junior,0,1,-1,0,105,-105,T,309
852,Murder Hole,Junior,1,1,0,82,185,-103,CT,309
853,Murder Hole,Junior,0,0,0,0,0,0,T,309
854,Van Barrel Peek,Junior,0,0,0,0,0,0,CT,309
855,Van Barrel Peek,Junior,0,1,-1,0,45,-45,T,309
856,Close Left CT A Ramp,Junior,0,0,0,0,0,0,CT,309
857,Close Left CT A Ramp,Junior,2,0,2,202,0,202,T,309
858,B site Market Plant,Junior,0,0,0,0,0,0,CT,309
859,B site Market Plant,Junior,0,0,0,0,16,-16,T,309
860,T Spawn,Junior,0,0,0,0,0,0,CT,309
861,T Spawn,Junior,0,0,0,3,0,3,T,309
862,Top Mid Right Side,Junior,0,0,0,0,0,0,CT,309
863,Top Mid Right Side,Junior,0,1,-1,0,75,-75,T,309
864,T Spawn A Ramp,Junior,0,0,0,0,0,0,CT,309
865,T Spawn A Ramp,Junior,0,0,0,0,0,0,T,309
866,T Deep apps,Junior,0,0,0,0,0,0,CT,309
867,T Deep apps,Junior,0,1,-1,0,28,-28,T,309
868,T Apps TV,Junior,0,1,-1,42,100,-58,CT,309
869,T Apps TV,Junior,0,0,0,0,0,0,T,309
870,Deep T Spawn T Ramp,Junior,0,0,0,81,0,81,CT,309
871,Deep T Spawn T Ramp,Junior,0,1,-1,51,100,-49,T,309
872,Back Right B Site from T's Perspective,Junior,0,0,0,0,0,0,CT,309
873,Back Right B Site from T's Perspective,Junior,0,0,0,0,0,0,T,309
874,Balcony Boaxes,Junior,0,0,0,0,22,-22,CT,309
875,Balcony Boaxes,Junior,0,1,-1,0,100,-100,T,309
876,T apps entrance close left,Junior,0,0,0,0,0,0,CT,309
877,T apps entrance close left,Junior,0,0,0,0,0,0,T,309
878,Stairs Smoke Platform,Junior,0,1,-1,0,0,0,CT,309
879,Stairs Smoke Platform,Junior,0,0,0,0,0,0,T,309
880,T Spawn towards Apps,Junior,0,0,0,0,0,0,CT,309
881,T Spawn towards Apps,Junior,1,1,0,33,102,-69,T,309
882,Left Side corner deep jungle,Junior,0,0,0,18,34,-16,CT,309
883,Left Side corner deep jungle,Junior,1,1,0,91,98,-7,T,309
