,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
828,Register Market,Xantares,0,0,0,0,0,0,CT,337
829,Register Market,Xantares,0,1,-1,0,37,-37,T,337
830,Headshot Angle Close A Ramp,Xantares,0,0,0,5,0,5,CT,337
831,Headshot Angle Close A Ramp,Xantares,0,0,0,0,0,0,T,337
832,Bench Closer To Jungle,Xantares,0,0,0,0,0,0,CT,337
833,Bench Closer To Jungle,Xantares,0,0,0,0,27,-27,T,337
834,Deep T Spawn T Ramp,Xantares,0,0,0,0,0,0,CT,337
835,Deep T Spawn T Ramp,Xantares,2,1,1,200,100,100,T,337
836,Connector behind box,Xantares,0,0,0,0,0,0,CT,337
837,Connector behind box,Xantares,0,0,0,0,0,0,T,337
838,T Apps TV,Xantares,0,0,0,0,0,0,CT,337
839,T Apps TV,Xantares,0,0,0,0,0,0,T,337
840,Left Side corner deep jungle,Xantares,1,0,1,48,0,48,CT,337
841,Left Side corner deep jungle,Xantares,1,1,0,30,100,-70,T,337
842,Safe Plant B Site,Xantares,0,0,0,0,0,0,CT,337
843,Safe Plant B Site,Xantares,0,0,0,0,0,0,T,337
844,Chair,Xantares,0,0,0,0,0,0,CT,337
845,Chair,Xantares,0,1,-1,37,91,-54,T,337
846,Van Barrel Peek,Xantares,0,0,0,0,0,0,CT,337
847,Van Barrel Peek,Xantares,0,1,-1,91,10,81,T,337
848,Ninja,Xantares,0,0,0,0,0,0,CT,337
849,Ninja,Xantares,0,0,0,0,0,0,T,337
850,Bottom Mid Ladder Room Peek,Xantares,1,0,1,151,27,124,CT,337
851,Bottom Mid Ladder Room Peek,Xantares,0,0,0,0,0,0,T,337
852,Bench Closer to Tribox,Xantares,0,0,0,0,0,0,CT,337
853,Bench Closer to Tribox,Xantares,0,0,0,0,0,0,T,337
854,T Spawn A Ramp,Xantares,0,0,0,0,0,0,CT,337
855,T Spawn A Ramp,Xantares,1,0,1,13,33,-20,T,337
856,Semi Elevated CT Van,Xantares,1,0,1,79,0,79,CT,337
857,Semi Elevated CT Van,Xantares,0,0,0,0,0,0,T,337
