,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
845,B Site Default Plant,Jackz,0,0,0,0,0,0,T,282
846,Left Side corner deep jungle,Jackz,0,1,-1,0,0,0,CT,282
847,Left Side corner deep jungle,Jackz,0,0,0,0,0,0,T,282
848,Leftside Connector,Jackz,3,1,2,0,0,0,CT,282
849,Leftside Connector,Jackz,3,0,3,0,0,0,T,282
850,Under window B apps,Jackz,1,1,0,0,0,0,CT,282
851,Under window B apps,Jackz,2,0,2,0,0,0,T,282
852,Top STairs,Jackz,1,0,1,0,0,0,CT,282
853,Top STairs,Jackz,1,2,-1,0,0,0,T,282
854,Top Mid Boxes Left Side Peek,Jackz,0,0,0,0,0,0,CT,282
855,Top Mid Boxes Left Side Peek,Jackz,1,2,-1,0,0,0,T,282
856,Bottom Mid Ladder Room Peek,Jackz,0,1,-1,0,0,0,CT,282
857,Bottom Mid Ladder Room Peek,Jackz,2,0,2,0,0,0,T,282
858,Firebox,Jackz,0,0,0,0,0,0,CT,282
859,Firebox,Jackz,0,1,-1,0,0,0,T,282
860,Middle Bench,Jackz,0,0,0,0,0,0,CT,282
861,Middle Bench,Jackz,0,1,-1,0,0,0,T,282
862,Register Market,Jackz,2,0,2,0,0,0,CT,282
863,Register Market,Jackz,0,0,0,0,0,0,T,282
864,Bench Closer to Tribox,Jackz,0,0,0,0,0,0,CT,282
865,Bench Closer to Tribox,Jackz,0,1,-1,0,0,0,T,282
866,T Spawn towards Apps,Jackz,0,1,-1,0,0,0,CT,282
867,T Spawn towards Apps,Jackz,0,0,0,0,0,0,T,282
868,Headshot Angle Close A Ramp,Jackz,0,1,-1,0,0,0,CT,282
869,Headshot Angle Close A Ramp,Jackz,0,0,0,0,0,0,T,282
870,Right Side Platform,Jackz,4,1,3,0,0,0,CT,282
871,Right Side Platform,Jackz,0,0,0,0,0,0,T,282
872,FrontYard,Jackz,0,0,0,46,159,-113,CT,282
873,FrontYard,Jackz,0,1,-1,161,14,147,T,282
874,ExtendedA,Jackz,0,0,0,382,267,115,CT,282
875,ExtendedA,Jackz,0,1,-1,385,453,-68,T,282
876,T Deep Apps Underpass/Apps Peek,Jackz,0,0,0,0,0,0,CT,282
877,T Deep Apps Underpass/Apps Peek,Jackz,1,0,1,0,0,0,T,282
878,Apartments Right CT Corner,Jackz,0,0,0,0,0,0,CT,282
879,Apartments Right CT Corner,Jackz,0,0,0,0,0,0,T,282
880,CT Outside Market,Jackz,1,1,0,0,0,0,CT,282
881,CT Outside Market,Jackz,0,0,0,0,0,0,T,282
